UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
HOUR,2025-05-09 18:00:00,707,binance,BTCUSDT,103199.99,103370.54,102932.69,103176.46,1746813600,1746817199,103199.99,103370.54,1746816672,102932.69,1746814660,103176.46,120344,47514,72830,0,399.38495,41217224.8363238,184.59741,19051532.9805489,214.78754,22165691.8557749,0,0
HOUR,2025-05-09 19:00:00,707,binance,BTCUSDT,103176.46,103285.68,102894.0,103189.17,1746817200,1746820799,103176.46,103285.68,1746817538,102894.0,1746818503,103189.17,98455,44289,54166,0,378.87644,39056567.8394039,157.91516,16278197.7055239,220.96128,22778370.13388,0,0
HOUR,2025-05-09 20:00:00,707,binance,BTCUSDT,103189.17,103408.0,103143.12,103183.94,1746820800,1746824399,103189.17,103408.0,1746821546,103143.12,1746824088,103183.94,51261,24548,26713,0,350.62996,36209561.1269976,144.94987,14969105.738471,205.68009,21240455.3885266,0,0
HOUR,2025-05-09 21:00:00,707,binance,BTCUSDT,103183.94,103215.46,102769.92,102984.99,1746824400,1746827999,103183.93,103215.46,1746824544,102769.92,1746825901,102984.99,58643,26739,31904,0,376.59229,38770858.6656683,180.37858,18570949.775059,196.21371,20199908.8906093,0,0
HOUR,2025-05-09 22:00:00,707,binance,BTCUSDT,102984.99,103070.41,102727.25,102784.66,1746828000,1746831599,102985.0,103070.41,1746828076,102727.25,1746831409,102784.66,38040,16291,21749,0,340.91245,35089747.5519442,97.16964,10003546.0104278,243.74281,25086201.5415164,0,0
HOUR,2025-05-09 23:00:00,707,binance,BTCUSDT,102784.66,102980.0,102736.59,102971.99,1746831600,1746835199,102784.65,102980.0,1746833610,102736.59,1746832023,102971.99,27331,13721,13610,0,249.70113,25694590.2151614,88.4371,9099399.9983387,161.26403,16595190.2168227,0,0
HOUR,2025-05-10 00:00:00,707,binance,BTCUSDT,102971.99,103100.0,102818.76,102865.7,1746835200,1746838799,102971.99,103100.0,1746836361,102818.76,1746838567,102865.7,88620,38734,49886,0,606.6113,62470604.6686216,235.63431,24264819.7154671,370.97699,38205784.9531545,0,0
HOUR,2025-05-10 01:00:00,707,binance,BTCUSDT,102865.7,103119.99,102865.7,102987.5,1746838800,1746842398,102865.7,103119.99,1746840913,102865.7,1746838861,102987.5,61421,25474,35947,0,421.77204,43445066.9798335,258.95689,26674551.2437173,162.81515,16770515.7361162,0,0
HOUR,2025-05-10 02:00:00,707,binance,BTCUSDT,102987.5,103265.82,102956.96,103147.96,1746842400,1746845999,102987.5,103265.82,1746845252,102956.96,1746843572,103147.96,56857,26717,30140,0,367.36386,37867423.7364289,190.15586,19599246.4782527,177.208,18268177.2581762,0,0
HOUR,2025-05-10 03:00:00,707,binance,BTCUSDT,103147.96,103233.48,102972.17,103226.24,1746846000,1746849599,103147.95,103233.48,1746849551,102972.17,1746847347,103226.24,42143,23155,18988,0,393.14728,40533766.6511765,214.24056,22091680.0313875,178.90672,18442086.619789,0,0
HOUR,2025-05-10 04:00:00,707,binance,BTCUSDT,103226.24,103226.25,103034.5,103152.48,1746849600,1746853199,103226.25,103226.25,1746849618,103034.5,1746850601,103152.48,50345,26629,23716,0,291.54929,30069350.5300721,133.34442,13751303.3604207,158.20487,16318047.1696514,0,0
HOUR,2025-05-10 05:00:00,707,binance,BTCUSDT,103152.48,103361.0,103088.99,103361.0,1746853200,1746856799,103152.48,103361.0,1746856799,103088.99,1746854379,103361.0,57141,31847,25294,0,399.13796,41192180.0499999,231.80443,23924110.652782,167.33353,17268069.3972179,0,0
HOUR,2025-05-10 06:00:00,707,binance,BTCUSDT,103361.0,103947.36,103355.35,103930.71,1746856800,1746860399,103361.0,103947.36,1746860396,103355.35,1746857679,103930.71,130729,77302,53427,0,966.16865,100103176.819384,603.06042,62490612.1798216,363.10823,37612564.6395628,0,0
HOUR,2025-05-10 07:00:00,707,binance,BTCUSDT,103930.71,104100.0,103632.66,103759.71,1746860400,1746863999,103930.72,104100.0,1746860800,103632.66,1746863499,103759.71,122719,57915,64804,0,815.86898,84722643.8025112,454.89781,47247673.7171723,360.97117,37474970.0853389,0,0
HOUR,2025-05-10 08:00:00,707,binance,BTCUSDT,103759.71,104079.37,103463.52,103634.92,1746864000,1746867599,103759.71,104079.37,1746864458,103463.52,1746867234,103634.92,140184,63159,77025,0,847.46151,87997078.4490662,352.84553,36640339.9625982,494.61598,51356738.486468,0,0
HOUR,2025-05-10 09:00:00,707,binance,BTCUSDT,103634.92,103911.78,103366.0,103761.91,1746867600,1746871199,103634.93,103911.78,1746870027,103366.0,1746867950,103761.91,107265,47147,60118,0,548.24108,56796349.2197446,241.65453,25041868.7846571,306.58655,31754480.4350875,0,0
HOUR,2025-05-10 10:00:00,707,binance,BTCUSDT,103761.91,103888.88,103593.15,103593.15,1746871200,1746874799,103761.91,103888.88,1746871947,103593.15,1746874799,103593.15,97004,48230,48774,0,629.38967,65305935.5239004,394.5694,40941228.3168504,234.82027,24364707.20705,0,0
HOUR,2025-05-10 11:00:00,707,binance,BTCUSDT,103593.15,103654.31,103383.99,103434.94,1746874800,1746878399,103593.15,103654.31,1746875210,103383.99,1746877245,103434.94,92891,46511,46380,0,851.17394,88112514.2477854,530.15613,54878681.9858865,321.01781,33233832.2618989,0,0
HOUR,2025-05-10 12:00:00,707,binance,BTCUSDT,103434.94,103825.4,103421.5,103695.98,1746878400,1746881999,103434.94,103825.4,1746880433,103421.5,1746878405,103695.98,68879,38813,30066,0,651.69947,67537200.7072473,447.6785,46389203.7677951,204.02097,21147996.9394522,0,0
HOUR,2025-05-10 13:00:00,707,binance,BTCUSDT,103695.98,103800.0,103539.68,103628.86,1746882000,1746885599,103695.97,103800.0,1746882228,103539.68,1746883493,103628.86,54837,24799,30038,0,384.73592,39870654.4730387,197.62567,20480043.0163572,187.11025,19390611.4566815,0,0
HOUR,2025-05-10 14:00:00,707,binance,BTCUSDT,103628.86,103666.67,103421.49,103520.41,1746885600,1746889199,103628.87,103666.67,1746885845,103421.49,1746886739,103520.41,61602,25485,36117,0,363.48091,37633650.6616726,152.3119,15770050.6017327,211.16901,21863600.0599399,0,0
HOUR,2025-05-10 15:00:00,707,binance,BTCUSDT,103520.41,103529.89,103100.0,103138.77,1746889200,1746892799,103520.41,103529.89,1746889501,103100.0,1746892665,103138.77,82433,33520,48913,0,533.62781,55129047.7733722,178.3711,18428928.2063613,355.25671,36700119.5670109,0,0
HOUR,2025-05-10 16:00:00,707,binance,BTCUSDT,103138.77,103500.0,103127.69,103435.22,1746892800,1746896399,103138.76,103500.0,1746893792,103127.69,1746892955,103435.22,86097,45513,40584,0,588.61658,60820469.0593039,331.91952,34296678.9338308,256.69706,26523790.1254731,0,0
HOUR,2025-05-10 17:00:00,707,binance,BTCUSDT,103435.22,103619.68,103161.85,103176.88,1746896400,1746899999,103435.22,103619.68,1746898804,103161.85,1746899777,103176.88,111188,53150,58038,0,861.02001,89013232.1725154,416.22954,43032445.6358213,444.79047,45980786.5366941,0,0
HOUR,2025-05-10 18:00:00,707,binance,BTCUSDT,103176.88,103317.47,103005.33,103252.88,1746900000,1746903599,103176.88,103317.47,1746900738,103005.33,1746902007,103252.88,83294,42879,40415,0,560.27315,57823758.7339824,315.8566,32600600.8166509,244.41655,25223157.9173315,0,0
HOUR,2025-05-10 19:00:00,707,binance,BTCUSDT,103252.88,103305.57,103085.52,103191.35,1746903600,1746907199,103252.88,103305.57,1746905945,103085.52,1746904518,103191.35,44722,23262,21460,0,320.50313,33077387.1656179,189.71806,19578879.2449672,130.78507,13498507.9206507,0,0
HOUR,2025-05-10 20:00:00,707,binance,BTCUSDT,103191.35,103317.47,103068.87,103193.43,1746907200,1746910799,103191.35,103317.47,1746910505,103068.87,1746907582,103193.43,36897,19321,17576,0,210.01357,21677504.0691832,97.95591,10110246.413138,112.05766,11567257.6560452,0,0
HOUR,2025-05-10 21:00:00,707,binance,BTCUSDT,103193.43,103800.0,103166.0,103756.71,1746910800,1746914399,103193.43,103800.0,1746914357,103166.0,1746911215,103756.71,78205,43708,34497,0,364.19148,37669687.4128835,214.73849,22215177.9990972,149.45299,15454509.4137863,0,0
HOUR,2025-05-10 22:00:00,707,binance,BTCUSDT,103756.71,103831.15,103544.02,103597.89,1746914400,1746917999,103756.72,103831.15,1746916702,103544.02,1746915413,103597.89,112803,57244,55559,0,429.82122,44561915.6242739,222.5489,23071754.7149423,207.27232,21490160.9093316,0,0
HOUR,2025-05-10 23:00:00,707,binance,BTCUSDT,103597.89,104984.57,103571.42,104809.53,1746918000,1746921599,103597.53,104984.57,1746919519,103571.42,1746918360,104809.53,359569,177360,182209,0,2918.9173,304955679.970519,1651.9603,172575163.741555,1266.957,132380516.22929,0,0
HOUR,2025-05-11 00:00:00,707,binance,BTCUSDT,104809.53,104972.0,103926.47,104428.58,1746921600,1746925199,104809.53,104972.0,1746921959,103926.47,1746923399,104428.58,298524,138140,160384,0,1452.36468,151767253.737289,704.03834,73569871.8126068,748.32634,78197381.9249009,0,0
HOUR,2025-05-11 01:00:00,707,binance,BTCUSDT,104428.58,104536.76,103866.88,104135.32,1746925200,1746928799,104428.58,104536.76,1746926021,103866.88,1746928400,104135.32,180238,74615,105623,0,717.9167,74870462.0434773,346.60442,36149342.3918217,371.31228,38721119.6516556,0,0
HOUR,2025-05-11 02:00:00,707,binance,BTCUSDT,104135.32,104280.13,103466.05,103781.06,1746928800,1746932399,104135.32,104280.13,1746930814,103466.05,1746932065,103781.06,173077,86293,86784,0,1092.03667,113449667.651081,487.5584,50651342.4511348,604.47827,62798325.1999023,0,0
HOUR,2025-05-11 03:00:00,707,binance,BTCUSDT,103781.06,104195.12,103653.6,104007.03,1746932400,1746935999,103781.06,104195.12,1746935317,103653.6,1746932701,104007.03,115994,64208,51786,0,593.25276,61648825.689793,346.15734,35974350.4833701,247.09542,25674475.2064229,0,0
HOUR,2025-05-11 04:00:00,707,binance,BTCUSDT,104007.03,104400.0,103997.44,104153.72,1746936000,1746939599,104007.03,104400.0,1746936637,103997.44,1746936410,104153.72,108255,60959,47296,0,520.1322,54197473.3768934,256.7178,26751196.1162037,263.4144,27446277.2606897,0,0
HOUR,2025-05-11 05:00:00,707,binance,BTCUSDT,104153.72,104201.61,103801.0,103840.0,1746939600,1746943199,104153.71,104201.61,1746939827,103801.0,1746943117,103840.0,65896,30111,35785,0,415.52186,43191800.4227806,143.08202,14874554.2595587,272.43984,28317246.1632219,0,0
HOUR,2025-05-11 06:00:00,707,binance,BTCUSDT,103840.0,103988.39,103616.9,103864.52,1746943200,1746946799,103840.0,103988.39,1746945302,103616.9,1746946115,103864.52,109658,55485,54173,0,918.02801,95312280.3279695,568.8595,59065787.0502218,349.16851,36246493.2777477,0,0
HOUR,2025-05-11 07:00:00,707,binance,BTCUSDT,103864.52,103882.26,103345.06,103385.47,1746946800,1746950399,103864.52,103882.26,1746947016,103345.06,1746950344,103385.47,140548,61505,79043,0,1099.08865,113877139.502539,588.16389,60949540.0289791,510.92476,52927599.4736686,0,0
HOUR,2025-05-11 08:00:00,707,binance,BTCUSDT,103385.47,104028.0,103380.95,103825.39,1746950400,1746953999,103385.46,104028.0,1746951399,103380.95,1746950407,103825.39,89200,43779,45421,0,573.5755,59532339.8798039,322.88561,33502254.6943893,250.68989,26030085.1854146,0,0
HOUR,2025-05-11 09:00:00,707,binance,BTCUSDT,103825.39,104469.23,103820.0,104347.94,1746954000,1746957599,103825.39,104469.23,1746957206,103820.0,1746954157,104347.94,90510,50380,40130,0,616.46184,64241928.7456182,294.77221,30713241.7610091,321.68963,33528686.9846091,0,0
