UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,NUMBER_OF_CONTRACTS,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
HOUR,2025-08-05 20:00:00,207,binance,BTCUSDT,113573.1,113948.0,113443.9,113655.8,1754424000,1754427599,113573.8,113948.0,1754425823,113443.9,1754426972,113655.8,77884,37194,40690,0,3297657,3297.657,374989431.2108,1680.838,191158215.556,1616.819,183831215.6548,0,0
HOUR,2025-08-05 21:00:00,207,binance,BTCUSDT,113655.8,113833.0,113509.6,113544.0,1754427600,1754431199,113655.8,113833.0,1754427976,113509.6,1754430679,113544.0,47890,21481,26409,0,1837414,1837.414,208871062.9739,759.485,86330582.7663,1077.929,122540480.2076,0,0
HOUR,2025-08-05 22:00:00,207,binance,BTCUSDT,113544.0,113944.6,113240.1,113910.0,1754431200,1754434799,113544.0,113944.6,1754434050,113240.1,1754431371,113910.0,76758,37473,39285,0,3725361,3725.361,423347172.7109,1656.117,188132950.0693,2069.244,235214222.6416,0,0
HOUR,2025-08-05 23:00:00,207,binance,BTCUSDT,113910.0,114178.4,113866.4,114069.6,1754434800,1754438399,113910.0,114178.4,1754437392,113866.4,1754434881,114069.6,58727,30983,27744,0,2633081,2633.081,300286003.6059,1338.221,152615445.3857,1294.86,147670558.2202,0,0
HOUR,2025-08-06 00:00:00,207,binance,BTCUSDT,114069.6,114091.3,113694.0,113834.5,1754438400,1754441999,114069.6,114091.3,1754438432,113694.0,1754441508,113834.5,70468,30341,40127,0,2602593,2602.593,296406626.2659,1104.661,125793495.5964,1497.932,170613130.6695,0,0
HOUR,2025-08-06 01:00:00,207,binance,BTCUSDT,113834.5,113893.7,113534.3,113777.3,1754442000,1754445599,113834.5,113893.7,1754442622,113534.3,1754443834,113777.3,77384,36081,41303,0,2864905,2864.905,325731298.4663,1148.403,130582019.363,1716.502,195149279.1033,0,0
HOUR,2025-08-06 02:00:00,207,binance,BTCUSDT,113777.3,113789.1,113444.8,113588.7,1754445600,1754449199,113777.2,113789.1,1754445811,113444.8,1754446332,113588.7,54935,25422,29513,0,1922515,1922.515,218399338.3865,906.019,102928396.4634,1016.496,115470941.9231,0,0
HOUR,2025-08-06 03:00:00,207,binance,BTCUSDT,113588.7,113621.8,113355.5,113470.1,1754449200,1754452799,113588.8,113621.8,1754449215,113355.5,1754450835,113470.1,49248,23035,26213,0,1770776,1770.776,200950934.6323,876.141,99431675.7715,894.635,101519258.8608,0,0
HOUR,2025-08-06 04:00:00,207,binance,BTCUSDT,113470.1,113547.6,113304.5,113385.7,1754452800,1754456398,113470.2,113547.6,1754452994,113304.5,1754455105,113385.7,49773,23494,26279,0,2145184,2145.184,243258680.9072,998.783,113267183.1002,1146.401,129991497.807,0,0
HOUR,2025-08-06 05:00:00,207,binance,BTCUSDT,113385.7,114390.2,113340.3,114114.8,1754456400,1754459999,113385.8,114390.2,1754458793,113340.3,1754456459,114114.8,150101,85277,64824,0,7409038,7409.038,844801118.1016,3989.54,454877348.5469,3419.498,389923769.5547,0,0
HOUR,2025-08-06 06:00:00,207,binance,BTCUSDT,114114.8,114159.3,113878.8,114042.2,1754460000,1754463599,114114.8,114159.3,1754462885,113878.8,1754460591,114042.2,65637,31708,33929,0,2273364,2273.364,259181928.8327,1141.884,130184675.4944,1131.48,128997253.3383,0,0
HOUR,2025-08-06 07:00:00,207,binance,BTCUSDT,114042.2,114259.1,113965.4,114179.2,1754463600,1754467199,114042.3,114259.1,1754465368,113965.4,1754463678,114179.2,58399,29674,28725,0,2513172,2513.172,286867389.6591,1300.221,148411990.7273,1212.951,138455398.9318,0,0
HOUR,2025-08-06 08:00:00,207,binance,BTCUSDT,114179.2,114213.6,113663.3,113900.1,1754467200,1754470799,114179.2,114213.6,1754467517,113663.3,1754469966,113900.1,73109,33008,40101,0,3704312,3704.312,422014443.2944,1643.709,187251780.4072,2060.603,234762662.8872,0,0
HOUR,2025-08-06 09:00:00,207,binance,BTCUSDT,113900.1,114337.1,113862.5,114049.6,1754470800,1754474399,113900.1,114337.1,1754471752,113862.5,1754471032,114049.6,70191,34599,35592,0,3155494,3155.494,359982042.3314,1499.503,171067162.7514,1655.991,188914879.58,0,0
HOUR,2025-08-06 10:00:00,207,binance,BTCUSDT,114049.6,114187.2,113835.3,114019.2,1754474400,1754477999,114049.5,114187.2,1754474415,113835.3,1754475782,114019.2,59384,27505,31879,0,2357206,2357.206,268758827.6583,1133.482,129240465.3949,1223.724,139518362.2634,0,0
HOUR,2025-08-06 11:00:00,207,binance,BTCUSDT,114019.2,114372.7,113953.2,114188.0,1754478000,1754481599,114019.2,114372.7,1754479817,113953.2,1754478582,114188.0,60586,30725,29861,0,2563574,2563.574,292727374.5208,1262.799,144206896.4451,1300.775,148520478.0757,0,0
HOUR,2025-08-06 12:00:00,207,binance,BTCUSDT,114188.0,114289.3,113743.1,113872.7,1754481600,1754485199,114187.9,114289.3,1754481901,113743.1,1754482575,113872.7,92089,43753,48336,0,3918482,3918.482,446666785.336,1787.182,203715138.2838,2131.3,242951647.0522,0,0
HOUR,2025-08-06 13:00:00,207,binance,BTCUSDT,113872.7,114364.7,113520.0,114218.6,1754485200,1754488799,113872.7,114364.7,1754488107,113520.0,1754487427,114218.6,205570,112695,92875,0,8408975,8408.975,958617898.984,4291.948,489361377.703,4117.027,469256521.281,0,0
HOUR,2025-08-06 14:00:00,207,binance,BTCUSDT,114218.6,115179.2,113807.4,115142.7,1754488800,1754492399,114218.5,115179.2,1754492320,113807.4,1754490359,115142.7,256531,137686,118845,0,12087688,12087.688,1384142781.4801,6690.504,766336197.863,5397.184,617806583.6171,0,0
HOUR,2025-08-06 15:00:00,207,binance,BTCUSDT,115142.7,115488.0,114775.5,115366.3,1754492400,1754495999,115142.6,115488.0,1754495887,114775.5,1754492879,115366.3,241726,120498,121228,0,13162550,13162.55,1515259384.1643,6989.459,804838766.977,6173.091,710420617.1873,0,0
HOUR,2025-08-06 16:00:00,207,binance,BTCUSDT,115366.3,115438.3,114867.0,115088.5,1754496000,1754499596,115366.2,115438.3,1754496399,114867.0,1754498809,115088.5,123497,49370,74127,0,6663815,6663.815,767449616.1352,2483.196,285947649.1617,4180.619,481501966.9735,0,0
HOUR,2025-08-06 17:00:00,207,binance,BTCUSDT,115088.5,115475.2,114972.9,115465.6,1754499600,1754503199,115088.4,115475.2,1754502516,114972.9,1754500121,115465.6,65397,33768,31629,0,2850995,2850.995,328605635.1607,1608.915,185435781.7814,1242.08,143169853.3793,0,0
HOUR,2025-08-06 18:00:00,207,binance,BTCUSDT,115465.6,115674.2,115211.5,115378.7,1754503200,1754506797,115465.6,115674.2,1754504351,115211.5,1754505832,115378.7,107369,55706,51663,0,5015959,5015.959,579242200.4859,2475.025,285861965.2229,2540.934,293380235.263,0,0
HOUR,2025-08-06 19:00:00,207,binance,BTCUSDT,115378.7,115484.0,115072.3,115215.1,1754506800,1754510397,115378.7,115484.0,1754507142,115072.3,1754510138,115215.1,55202,24741,30461,0,2133704,2133.704,245954914.3879,958.646,110496525.2331,1175.058,135458389.1548,0,0
HOUR,2025-08-06 20:00:00,207,binance,BTCUSDT,115215.1,115228.5,114950.1,114989.5,1754510400,1754513999,115215.0,115228.5,1754510971,114950.1,1754512796,114989.5,33227,13516,19711,0,1512194,1512.194,173986665.7257,651.049,74908968.5356,861.145,99077697.1901,0,0
HOUR,2025-08-06 21:00:00,207,binance,BTCUSDT,114989.5,115183.3,114732.8,115010.5,1754514000,1754517599,114989.6,115183.3,1754514894,114732.8,1754516646,115010.5,36639,17566,19073,0,1849008,1849.008,212583824.617,843.773,97026115.2822,1005.235,115557709.3348,0,0
HOUR,2025-08-06 22:00:00,207,binance,BTCUSDT,115010.5,115166.6,114988.0,115046.3,1754517600,1754521198,115010.5,115166.6,1754518183,114988.0,1754520250,115046.3,39571,17420,22151,0,1357743,1357.743,156243399.1701,618.505,71171951.3546,739.238,85071447.8155,0,0
HOUR,2025-08-06 23:00:00,207,binance,BTCUSDT,115046.3,115065.6,114911.0,114941.0,1754521200,1754524797,115046.4,115065.6,1754521258,114911.0,1754524273,114941.0,25470,9394,16076,0,886991,886.991,101975162.2542,361.053,41508804.5637,525.938,60466357.6905,0,0
HOUR,2025-08-07 00:00:00,207,binance,BTCUSDT,114941.0,114970.2,114810.0,114847.3,1754524800,1754528388,114940.9,114970.2,1754526883,114810.0,1754527796,114847.3,24629,11183,13446,0,1055622,1055.622,121277823.2984,540.727,62122646.8324,514.895,59155176.466,0,0
HOUR,2025-08-07 01:00:00,207,binance,BTCUSDT,114847.3,115144.0,114520.0,114703.5,1754528401,1754531998,114847.2,115144.0,1754530321,114520.0,1754531809,114703.5,56998,28897,28101,0,2743069,2743.069,314987103.5938,1372.919,157657195.3912,1370.15,157329908.2026,0,0
HOUR,2025-08-07 02:00:00,207,binance,BTCUSDT,114703.5,114828.7,114333.6,114507.2,1754532000,1754535599,114703.5,114828.7,1754533006,114333.6,1754535274,114507.2,77925,29527,48398,0,3409812,3409.812,390735201.7016,1498.742,171771561.2517,1911.07,218963640.4499,0,0
HOUR,2025-08-07 03:00:00,207,binance,BTCUSDT,114507.2,114578.5,114347.3,114500.8,1754535600,1754539199,114507.2,114578.5,1754538500,114347.3,1754536985,114500.8,36874,20050,16824,0,1448553,1448.553,165809260.5118,830.455,95061407.5857,618.098,70747852.9261,0,0
HOUR,2025-08-07 04:00:00,207,binance,BTCUSDT,114500.8,114615.3,114211.4,114308.6,1754539200,1754542796,114500.8,114615.3,1754539803,114211.4,1754542590,114308.6,39486,18864,20622,0,2046579,2046.579,234100565.5612,994.7,113799226.2887,1051.879,120301339.2725,0,0
HOUR,2025-08-07 05:00:00,207,binance,BTCUSDT,114308.6,114530.0,114222.0,114529.9,1754542800,1754546397,114308.5,114530.0,1754546397,114222.0,1754543350,114529.9,42965,25096,17869,0,2109038,2109.038,241294427.3247,1414.226,161801091.3327,694.812,79493335.992,0,0
HOUR,2025-08-07 06:00:00,207,binance,BTCUSDT,114529.9,114749.9,114450.2,114603.0,1754546400,1754549999,114530.0,114749.9,1754549317,114450.2,1754548283,114603.0,52200,26335,25865,0,2424139,2424.139,277798063.2824,1385.248,158747975.4793,1038.891,119050087.8031,0,0
HOUR,2025-08-07 07:00:00,207,binance,BTCUSDT,114603.0,114834.4,114591.4,114751.1,1754550000,1754553599,114603.1,114834.4,1754551366,114591.4,1754550006,114751.1,48843,26837,22006,0,2096799,2096.799,240580038.5406,1086.031,124605341.3867,1010.768,115974697.1539,0,0
HOUR,2025-08-07 08:00:00,207,binance,BTCUSDT,114751.1,115149.7,114750.0,114913.3,1754553600,1754557199,114751.2,115149.7,1754555212,114750.0,1754553658,114913.3,69282,32367,36915,0,3550159,3550.159,408196686.7671,1928.979,221790698.8415,1621.18,186405987.9256,0,0
HOUR,2025-08-07 09:00:00,207,binance,BTCUSDT,114913.3,115040.7,114794.9,115020.4,1754557200,1754560798,114913.4,115040.7,1754560759,114794.9,1754558374,115020.4,38061,20756,17305,0,2015015,2015.015,231557386.7298,1244.302,142989154.8249,770.713,88568231.9049,0,0
HOUR,2025-08-07 10:00:00,207,binance,BTCUSDT,115020.4,116386.6,114988.8,116291.4,1754560800,1754564399,115020.4,116386.6,1754564210,114988.8,1754560839,116291.4,315053,185653,129400,0,22562562,22562.562,2613949502.0962,13340.97,1545456261.506,9221.592,1068493240.5902,0,0
HOUR,2025-08-07 11:00:00,207,binance,BTCUSDT,116291.4,116782.6,116291.4,116469.1,1754564400,1754567999,116291.5,116782.6,1754566210,116291.5,1754564400,116469.1,156259,73523,82736,0,10550432,10550.432,1229536977.1749,5066.43,590446434.2574,5484.002,639090542.9175,0,0
HOUR,2025-08-07 12:00:00,207,binance,BTCUSDT,116469.1,116547.1,115950.1,116323.8,1754568000,1754571599,116469.1,116547.1,1754568030,115950.1,1754570973,116323.8,114434,52484,61950,0,7367291,7367.291,856731568.6593,3206.339,372870488.7182,4160.952,483861079.9411,0,0
HOUR,2025-08-07 13:00:00,207,binance,BTCUSDT,116323.8,116740.3,116143.6,116590.7,1754571600,1754575199,116323.8,116740.3,1754574104,116143.6,1754572576,116590.7,128759,62643,66116,0,6223409,6223.409,724745840.2108,3052.212,355507632.5628,3171.197,369238207.648,0,0
HOUR,2025-08-07 14:00:00,207,binance,BTCUSDT,116590.7,116631.6,116145.0,116313.2,1754575200,1754578799,116590.7,116631.6,1754575239,116145.0,1754577130,116313.2,139881,63265,76616,0,6002374,6002.374,698385584.8086,2586.948,300999315.6369,3415.426,397386269.1717,0,0
HOUR,2025-08-07 15:00:00,207,binance,BTCUSDT,116313.2,116747.6,116173.7,116634.6,1754578800,1754582399,116313.2,116747.6,1754582123,116173.7,1754579093,116634.6,101589,50071,51518,0,3985689,3985.689,464452476.0788,2048.557,238764035.9961,1937.132,225688440.0827,0,0
HOUR,2025-08-07 16:00:00,207,binance,BTCUSDT,116634.6,116711.8,115555.2,116199.2,1754582400,1754585999,116634.6,116711.8,1754583924,115555.2,1754585234,116199.2,178121,71655,106466,0,9123567,9123.567,1059069161.9556,3647.302,423363206.2019,5476.265,635705955.7537,0,0
HOUR,2025-08-07 17:00:00,207,binance,BTCUSDT,116199.2,116518.2,116051.9,116451.2,1754586000,1754589599,116199.2,116518.2,1754587529,116051.9,1754586363,116451.2,113399,54653,58746,0,4559655,4559.655,530381991.1514,2342.553,272514530.5453,2217.102,257867460.6061,0,0
HOUR,2025-08-07 18:00:00,207,binance,BTCUSDT,116451.2,116537.8,116100.0,116504.6,1754589600,1754593198,116451.1,116537.8,1754593029,116100.0,1754590550,116504.6,77081,38869,38212,0,4608296,4608.296,535917628.5838,2995.257,348336145.6796,1613.039,187581482.9042,0,0
HOUR,2025-08-07 19:00:00,207,binance,BTCUSDT,116504.6,117487.2,116427.5,117407.6,1754593200,1754596799,116504.5,117487.2,1754596288,116427.5,1754593904,117407.6,177943,95985,81958,0,12218996,12218.996,1430234082.197,7360.622,861539270.1227,4858.374,568694812.0743,0,0
HOUR,2025-08-07 20:00:00,207,binance,BTCUSDT,117407.6,117450.0,117073.3,117120.4,1754596800,1754600399,117407.5,117450.0,1754596828,117073.3,1754600335,117120.4,85369,36728,48641,0,4933404,4933.404,578590897.9107,2344.609,274978118.5438,2588.795,303612779.3669,0,0
HOUR,2025-08-07 21:00:00,207,binance,BTCUSDT,117120.4,117299.8,116942.2,117029.9,1754600400,1754603999,117120.4,117299.8,1754601261,116942.2,1754603034,117029.9,46701,21695,25006,0,2189429,2189.429,256466136.8425,968.783,113485363.6097,1220.646,142980773.2328,0,0
HOUR,2025-08-07 22:00:00,207,binance,BTCUSDT,117029.9,117580.0,117020.8,117500.1,1754604000,1754607599,117029.9,117580.0,1754607339,117020.8,1754604001,117500.1,100235,55845,44390,0,4976287,4976.287,584068233.8769,2948.953,346111027.5656,2027.334,237957206.3113,0,0
HOUR,2025-08-07 23:00:00,207,binance,BTCUSDT,117500.1,117523.5,117230.7,117419.9,1754607600,1754611199,117500.1,117523.5,1754607613,117230.7,1754609843,117419.9,48376,22689,25687,0,2176763,2176.763,255465751.7938,921.504,108135948.5231,1255.259,147329803.2707,0,0
HOUR,2025-08-08 00:00:00,207,binance,BTCUSDT,117419.9,117591.8,116821.8,117216.5,1754611200,1754614799,117419.9,117591.8,1754613532,116821.8,1754612470,117216.5,194792,73777,121015,0,6838402,6838.402,801655635.6549,2923.478,342768062.035,3914.924,458887573.6199,0,0
HOUR,2025-08-08 01:00:00,207,binance,BTCUSDT,117216.5,117216.5,116735.5,116843.0,1754614800,1754618399,117216.4,117216.5,1754614803,116735.5,1754617578,116843.0,148979,63905,85074,0,4336053,4336.053,506963562.1294,2141.048,250329583.0986,2195.005,256633979.0308,0,0
HOUR,2025-08-08 02:00:00,207,binance,BTCUSDT,116843.0,116879.2,116643.9,116655.6,1754618400,1754621999,116843.0,116879.2,1754618460,116643.9,1754621971,116655.6,61290,28736,32554,0,2492735,2492.735,291019099.6363,1025.775,119768557.2845,1466.96,171250542.3518,0,0
HOUR,2025-08-08 03:00:00,207,binance,BTCUSDT,116655.6,116942.3,116639.9,116692.2,1754622000,1754625599,116655.7,116942.3,1754623573,116639.9,1754622619,116692.2,63540,32390,31150,0,2968387,2968.387,346664081.3343,1556.767,181812248.8487,1411.62,164851832.4856,0,0
HOUR,2025-08-08 04:00:00,207,binance,BTCUSDT,116692.2,116823.6,116615.3,116700.0,1754625600,1754629199,116692.2,116823.6,1754626602,116615.3,1754625963,116700.0,37664,19349,18315,0,1624605,1624.605,189618102.6293,880.774,102802434.7823,743.831,86815667.847,0,0
HOUR,2025-08-08 05:00:00,207,binance,BTCUSDT,116700.0,116702.0,116455.8,116484.0,1754629200,1754632799,116700.0,116702.0,1754629896,116455.8,1754632746,116484.0,40666,16402,24264,0,2189984,2189.984,255274063.3727,883.63,103008790.4597,1306.354,152265272.913,0,0
HOUR,2025-08-08 06:00:00,207,binance,BTCUSDT,116484.0,116713.9,116342.0,116686.1,1754632800,1754636399,116484.0,116713.9,1754636370,116342.0,1754633324,116686.1,65512,27186,38326,0,2874634,2874.634,334925608.1439,1395.522,162585083.7158,1479.112,172340524.4281,0,0
HOUR,2025-08-08 07:00:00,207,binance,BTCUSDT,116686.1,116917.1,116501.7,116772.0,1754636400,1754639999,116686.1,116917.1,1754638199,116501.7,1754637018,116772.0,72007,29350,42657,0,2622467,2622.467,306241832.3441,1309.824,152959480.8449,1312.643,153282351.4992,0,0
HOUR,2025-08-08 08:00:00,207,binance,BTCUSDT,116772.0,116880.0,116387.4,116570.4,1754640000,1754643599,116772.0,116880.0,1754640736,116387.4,1754642180,116570.4,67592,33064,34528,0,3192502,3192.502,372243963.8998,1565.327,182535986.0083,1627.175,189707977.8915,0,0
HOUR,2025-08-08 09:00:00,207,binance,BTCUSDT,116570.4,116682.9,116433.6,116628.9,1754643600,1754647197,116570.4,116682.9,1754646845,116433.6,1754645183,116628.9,31715,16430,15285,0,1439340,1439.34,167738493.5427,578.083,67369191.6553,861.257,100369301.8874,0,0
HOUR,2025-08-08 10:00:00,207,binance,BTCUSDT,116628.9,116677.3,116256.0,116496.6,1754647200,1754650799,116629.0,116677.3,1754647580,116256.0,1754650269,116496.6,43164,18655,24509,0,2105558,2105.558,245166694.272,962.865,112136989.1141,1142.693,133029705.1579,0,0
HOUR,2025-08-08 11:00:00,207,binance,BTCUSDT,116496.6,116864.0,116494.8,116840.5,1754650800,1754654399,116496.5,116864.0,1754654341,116494.8,1754650803,116840.5,42121,23461,18660,0,1911885,1911.885,223190811.8239,1057.333,123432824.0234,854.552,99757987.8005,0,0
HOUR,2025-08-08 12:00:00,207,binance,BTCUSDT,116840.5,116840.6,116447.4,116450.4,1754654400,1754657999,116840.5,116840.6,1754654401,116447.4,1754657668,116450.4,44716,18558,26158,0,2241131,2241.131,261277735.3692,816.923,95237385.0629,1424.208,166040350.3063,0,0
HOUR,2025-08-08 13:00:00,207,binance,BTCUSDT,116450.4,116910.6,116450.3,116862.8,1754658000,1754661599,116450.4,116910.6,1754660606,116450.3,1754658011,116862.8,104635,56912,47723,0,4426886,4426.886,516673485.9963,2294.707,267822657.3811,2132.179,248850828.6152,0,0
HOUR,2025-08-08 14:00:00,207,binance,BTCUSDT,116862.8,117229.9,116311.2,116441.7,1754661600,1754665199,116862.9,117229.9,1754661993,116311.2,1754664161,116441.7,193539,97324,96215,0,9527393,9527.393,1112100192.7652,4568.292,533402523.6583,4959.101,578697669.1069,0,0
HOUR,2025-08-08 15:00:00,207,binance,BTCUSDT,116441.7,116502.4,115850.0,116162.0,1754665200,1754668799,116441.7,116502.4,1754666806,115850.0,1754667801,116162.0,165461,81125,84336,0,8634266,8634.266,1002732780.435,4168.714,484181368.1511,4465.552,518551412.2839,0,0
HOUR,2025-08-08 16:00:00,207,binance,BTCUSDT,116162.0,116331.9,115949.9,116151.9,1754668800,1754672399,116162.1,116331.9,1754669012,115949.9,1754670623,116151.9,87570,46237,41333,0,4205695,4205.695,488412895.6453,2252.186,261585639.0135,1953.509,226827256.6318,0,0
HOUR,2025-08-08 17:00:00,207,binance,BTCUSDT,116151.9,116666.0,116103.5,116665.9,1754672400,1754675999,116151.9,116666.0,1754675999,116103.5,1754672536,116665.9,81335,47701,33634,0,3888812,3888.812,452695250.9211,2306.587,268542526.9388,1582.225,184152723.9823,0,0
HOUR,2025-08-08 18:00:00,207,binance,BTCUSDT,116665.9,116863.9,116277.5,116460.5,1754676000,1754679599,116665.9,116863.9,1754677210,116277.5,1754678782,116460.5,116283,64132,52151,0,5896929,5896.929,687587015.9557,2802.533,326816044.8378,3094.396,360770971.1179,0,0
HOUR,2025-08-08 19:00:00,207,binance,BTCUSDT,116460.5,116663.6,116277.1,116384.4,1754679600,1754683199,116460.6,116663.6,1754680942,116277.1,1754681938,116384.4,63449,28668,34781,0,2663615,2663.615,310189626.0721,1182.113,137663935.016,1481.502,172525691.0561,0,0
HOUR,2025-08-08 20:00:00,207,binance,BTCUSDT,116384.4,116850.1,116250.0,116850.1,1754683200,1754686799,116384.4,116850.1,1754686799,116250.0,1754683468,116850.1,55258,33509,21749,0,2464655,2464.655,287283212.4661,1494.297,174183149.8476,970.358,113100062.6185,0,0
HOUR,2025-08-08 21:00:00,207,binance,BTCUSDT,116850.1,116930.0,116683.4,116883.0,1754686800,1754690399,116850.0,116930.0,1754690304,116683.4,1754688001,116883.0,32880,19431,13449,0,1631604,1631.604,190602618.0467,992.669,115968863.0339,638.935,74633755.0128,0,0
HOUR,2025-08-08 22:00:00,207,binance,BTCUSDT,116883.0,116941.5,116701.6,116833.6,1754690400,1754693996,116883.1,116941.5,1754691419,116701.6,1754690807,116833.6,30248,16241,14007,0,1177811,1177.811,137609273.8438,535.884,62610944.2183,641.927,74998329.6255,0,0
HOUR,2025-08-08 23:00:00,207,binance,BTCUSDT,116833.6,116870.0,116600.0,116628.2,1754694000,1754697598,116833.6,116870.0,1754694324,116600.0,1754696400,116628.2,25477,11002,14475,0,1193841,1193.841,139346087.5865,489.723,57163086.9246,704.118,82183000.6619,0,0
HOUR,2025-08-09 00:00:00,207,binance,BTCUSDT,116628.2,116703.6,116516.8,116542.8,1754697601,1754701196,116628.2,116703.6,1754699259,116516.8,1754701019,116542.8,26624,13572,13052,0,1194625,1194.625,139306893.6365,638.292,74434369.71,556.333,64872523.9265,0,0
HOUR,2025-08-09 01:00:00,207,binance,BTCUSDT,116542.8,116608.8,116479.9,116517.0,1754701200,1754704797,116542.8,116608.8,1754701884,116479.9,1754702696,116517.0,20494,10632,9862,0,708415,708.415,82559485.2632,370.173,43141508.2471,338.242,39417977.0161,0,0
HOUR,2025-08-09 02:00:00,207,binance,BTCUSDT,116517.0,116517.1,116336.2,116355.4,1754704800,1754708399,116517.0,116517.1,1754704800,116336.2,1754707083,116355.4,23803,10130,13673,0,1136436,1136.436,132286083.22,467.714,54441848.3905,668.722,77844234.8295,0,0
HOUR,2025-08-09 03:00:00,207,binance,BTCUSDT,116355.4,116439.3,116304.0,116331.6,1754708400,1754711999,116355.4,116439.3,1754710118,116304.0,1754710923,116331.6,29430,15739,13691,0,1368315,1368.315,159220924.9709,647.431,75338336.4911,720.884,83882588.4798,0,0
HOUR,2025-08-09 04:00:00,207,binance,BTCUSDT,116331.6,116645.0,116309.0,116383.8,1754712000,1754715599,116331.6,116645.0,1754714235,116309.0,1754712091,116383.8,43725,22210,21515,0,2430413,2430.413,282994136.1394,1200.029,139735428.4735,1230.384,143258707.6659,0,0
HOUR,2025-08-09 05:00:00,207,binance,BTCUSDT,116383.8,116950.1,116361.0,116684.6,1754715600,1754719199,116383.9,116950.1,1754717292,116361.0,1754715680,116684.6,109854,56764,53090,0,6534002,6534.002,762609182.2545,3381.361,394599011.2047,3152.641,368010171.0498,0,0
HOUR,2025-08-09 06:00:00,207,binance,BTCUSDT,116684.6,116701.7,116484.3,116601.3,1754719200,1754722799,116684.7,116701.7,1754720448,116484.3,1754721216,116601.3,47646,23271,24375,0,2586016,2586.016,301509479.876,1185.934,138273666.4292,1400.082,163235813.4468,0,0
HOUR,2025-08-09 07:00:00,207,binance,BTCUSDT,116601.3,116861.0,116576.4,116703.2,1754722800,1754726395,116601.4,116861.0,1754724704,116576.4,1754722934,116703.2,29864,16044,13820,0,1849906,1849.906,215950832.6411,1054.938,123136759.6823,794.968,92814072.9588,0,0
HOUR,2025-08-09 08:00:00,207,binance,BTCUSDT,116703.2,117150.0,116700.0,117069.5,1754726400,1754729999,116703.3,117150.0,1754729100,116700.0,1754727278,117069.5,82185,57237,24948,0,3941503,3941.503,460901625.5333,2480.706,290096207.2192,1460.797,170805418.3141,0,0
HOUR,2025-08-09 09:00:00,207,binance,BTCUSDT,117069.5,117481.2,117000.0,117473.3,1754730000,1754733599,117069.4,117481.2,1754733598,117000.0,1754730315,117473.3,97213,53745,43468,0,5174252,5174.252,606783481.8115,2941.456,344978883.3038,2232.796,261804598.5077,0,0
HOUR,2025-08-09 10:00:00,207,binance,BTCUSDT,117473.3,117906.7,117325.0,117369.9,1754733600,1754737198,117473.3,117906.7,1754735015,117325.0,1754736945,117369.9,169209,90942,78267,0,9575549,9575.549,1126236639.8435,4951.968,582544115.6425,4623.581,543692524.201,0,0
HOUR,2025-08-09 11:00:00,207,binance,BTCUSDT,117369.9,117424.8,117010.0,117064.9,1754737200,1754740799,117370.0,117424.8,1754737265,117010.0,1754740653,117064.9,84524,36029,48495,0,4819436,4819.436,564693776.9027,2026.574,237465864.0185,2792.862,327227912.8842,0,0
HOUR,2025-08-09 12:00:00,207,binance,BTCUSDT,117064.9,117200.0,116942.5,117057.1,1754740800,1754744394,117065.0,117200.0,1754741470,116942.5,1754743307,117057.1,50636,25858,24778,0,2765750,2765.75,323778107.0699,1299.689,152177886.9392,1466.061,171600220.1307,0,0
HOUR,2025-08-09 13:00:00,207,binance,BTCUSDT,117057.1,117104.9,116821.1,116914.9,1754744400,1754747999,117057.0,117104.9,1754744738,116821.1,1754745467,116914.9,62916,34294,28622,0,2632230,2632.23,307756937.6438,1339.026,156560507.6404,1293.204,151196430.0034,0,0
HOUR,2025-08-09 14:00:00,207,binance,BTCUSDT,116914.9,116956.4,116700.0,116915.0,1754748000,1754751599,116914.9,116956.4,1754748969,116700.0,1754748143,116915.0,52935,28492,24443,0,2737424,2737.424,319789533.0846,1311.834,153265378.0027,1425.59,166524155.0819,0,0
HOUR,2025-08-09 15:00:00,207,binance,BTCUSDT,116915.0,117094.0,116600.0,116835.6,1754751600,1754755199,116914.9,117094.0,1754752667,116600.0,1754752963,116835.6,72896,36205,36691,0,4613350,4613.35,539117111.5272,2675.13,312698199.5813,1938.22,226418911.9459,0,0
HOUR,2025-08-09 16:00:00,207,binance,BTCUSDT,116835.6,116900.9,116581.4,116596.8,1754755200,1754758798,116835.5,116900.9,1754755240,116581.4,1754757227,116596.8,48062,21807,26255,0,2095110,2095.11,244500618.0674,957.358,111735839.839,1137.752,132764778.2284,0,0
